id,ORIG_FID,fclass,name,Shape_Length,longitude,latitude
5604,2384,cycleway, ,128.4237388,13.15347525,55.70606865
5605,2384,cycleway, ,128.4237388,13.15302592,55.70641957
5606,2385,service, ,71.29290293,13.15428531,55.70650736
5607,2386,service, ,86.79114085,13.1530089,55.70506188
5608,2387,service, ,79.55304548,13.15398448,55.70528822
5609,2388,residential,Ministervägen,388.4672715,13.15393832,55.70437788
5610,2388,residential,Ministervägen,388.4672715,13.15372594,55.70481036
5611,2388,residential,Ministervägen,388.4672715,13.15352015,55.70524426
5612,2388,residential,Ministervägen,388.4672715,13.15344466,55.70568549
5613,2388,residential,Ministervägen,388.4672715,13.15387246,55.70605318
5614,2388,residential,Ministervägen,388.4672715,13.1545896,55.70624617
5615,2388,residential,Ministervägen,388.4672715,13.15530735,55.70643982
5616,2389,service, ,80.92686651,13.15300298,55.70595145
5617,2391,service, ,82.24642448,13.15535719,55.70677338
5618,2392,path, ,122.8185287,13.15192436,55.70570869
5619,2392,path, ,122.8185287,13.15198465,55.70615592
5620,2393,service, ,87.65305038,13.15468103,55.70592411
5621,2395,cycleway, ,193.8740597,13.20684955,55.70078123
5622,2395,cycleway, ,193.8740597,13.20706036,55.70121436
5623,2395,cycleway, ,193.8740597,13.20727041,55.70164762
5624,2396,cycleway, ,282.1997056,13.21206474,55.69920062
5625,2396,cycleway, ,282.1997056,13.21282506,55.69907013
5626,2396,cycleway, ,282.1997056,13.21359507,55.69896302
5627,2396,cycleway, ,282.1997056,13.21436107,55.69884736
5628,2396,cycleway, ,282.1997056,13.21512591,55.69872404
5629,2397,cycleway, ,743.7963787,13.21072635,55.69889596
5630,2397,cycleway, ,743.7963787,13.21061046,55.69845161
5631,2397,cycleway, ,743.7963787,13.2104921,55.69800742
5632,2397,cycleway, ,743.7963787,13.21037017,55.69756354
5633,2397,cycleway, ,743.7963787,13.21023062,55.69712146
5634,2397,cycleway, ,743.7963787,13.20990623,55.69673694
5635,2397,cycleway, ,743.7963787,13.20911427,55.69672851
5636,2397,cycleway, ,743.7963787,13.20831898,55.69673417
5637,2397,cycleway, ,743.7963787,13.20752403,55.69674677
5638,2397,cycleway, ,743.7963787,13.20672975,55.69672866
5639,2397,cycleway, ,743.7963787,13.20594082,55.69667356
5640,2397,cycleway, ,743.7963787,13.20516367,55.69657832
5641,2397,cycleway, ,743.7963787,13.20439096,55.69647191
5642,2397,cycleway, ,743.7963787,13.20361741,55.69636752
5643,2398,cycleway, ,677.1922476,13.21078868,55.69826025
5644,2398,cycleway, ,677.1922476,13.21066704,55.69781634
5645,2398,cycleway, ,677.1922476,13.2105454,55.69737242
5646,2398,cycleway, ,677.1922476,13.21044988,55.69692666
5647,2398,cycleway, ,677.1922476,13.21010943,55.69657187
5648,2398,cycleway, ,677.1922476,13.20931684,55.69659808
5649,2398,cycleway, ,677.1922476,13.20852216,55.69660356
5650,2398,cycleway, ,677.1922476,13.20772712,55.69661407
5651,2398,cycleway, ,677.1922476,13.20693237,55.6966028
5652,2398,cycleway, ,677.1922476,13.20614072,55.69656187
5653,2398,cycleway, ,677.1922476,13.20536447,55.69646593
5654,2398,cycleway, ,677.1922476,13.20459093,55.69636146
5655,2398,cycleway, ,677.1922476,13.20381739,55.69625701
5656,2399,service, ,126.6110864,13.22086074,55.71379421
5657,2399,service, ,126.6110864,13.22131192,55.71398723
5658,2404,cycleway, ,84.55919935,13.22087193,55.71342693
5659,2405,cycleway, ,85.40765027,13.22084896,55.71187031
5660,2407,cycleway, ,126.6613788,13.21876251,55.71111386
5661,2407,cycleway, ,126.6613788,13.21901859,55.71069677
5662,2415,service, ,138.2960367,13.21765228,55.71378222
5663,2415,service, ,138.2960367,13.21843044,55.71387561
5664,2420,cycleway, ,54.65824092,13.21870001,55.71175415
5665,2421,service, ,144.9551387,13.21885916,55.71165334
5666,2421,service, ,144.9551387,13.21963883,55.71174149
5667,2423,service,Nytänkargatan,131.5505545,13.22037055,55.7107116
5668,2423,service,Nytänkargatan,131.5505545,13.21964812,55.71059013
5669,2427,cycleway, ,50.27975603,13.21880873,55.71199492
5670,2428,service, ,97.33731521,13.21689623,55.71178127
5671,2429,service, ,161.9729859,13.21892317,55.71287693
5672,2429,service, ,161.9729859,13.21879803,55.71251615
5673,2429,service, ,161.9729859,13.21849728,55.71212858
5674,2431,service, ,50.20172932,13.22039995,55.71235825
5675,2432,service, ,124.794292,13.21728513,55.7122262
5676,2432,service, ,124.794292,13.21662969,55.71218495
5677,2433,cycleway, ,104.4350078,13.21845446,55.71244814
5678,2433,cycleway, ,104.4350078,13.2182858,55.71201729
5679,2436,service, ,105.9984151,13.21780991,55.71179093
5680,2436,service, ,105.9984151,13.21703165,55.71169764
5681,2437,service, ,55.26765213,13.22009453,55.7106852
5682,2439,cycleway, ,148.6147637,13.22013485,55.71354973
5683,2439,cycleway, ,148.6147637,13.21935512,55.7134602
5684,2440,service, ,337.0728438,13.22117033,55.71240492
5685,2440,service, ,337.0728438,13.22129283,55.71284875
5686,2440,service, ,337.0728438,13.22140347,55.71329357
5687,2440,service, ,337.0728438,13.22150097,55.71373934
5688,2440,service, ,337.0728438,13.22148378,55.71417567
5689,2440,service, ,337.0728438,13.22070781,55.71423287
5690,2445,cycleway, ,87.91908453,13.21916038,55.71257824
5691,2452,cycleway, ,81.96136562,13.22059656,55.71139298
5692,2455,service, ,166.3850481,13.21536343,55.71124849
5693,2455,service, ,166.3850481,13.21614475,55.71133321
5694,2455,service, ,166.3850481,13.21623168,55.711675
5695,2464,service, ,84.4361751,13.22011715,55.70804549
5696,2466,service, ,145.3514893,13.22053617,55.70908275
5697,2466,service, ,145.3514893,13.22030797,55.7086918
5698,2469,service, ,100.8958975,13.22014419,55.70913136
5699,2469,service, ,100.8958975,13.21998191,55.70957112
5700,2472,residential,Lillekrok,57.85061206,13.16997149,55.71784519
5701,2473,path, ,272.4557543,13.17034199,55.71838906
5702,2473,path, ,272.4557543,13.17104974,55.71859442
5703,2473,path, ,272.4557543,13.17177479,55.71877899
5704,2473,path, ,272.4557543,13.17253002,55.71892001
5705,2473,path, ,272.4557543,13.17322201,55.71891096
5706,2476,cycleway, ,333.5068106,13.18188471,55.7125048
5707,2476,cycleway, ,333.5068106,13.18114583,55.71267146
5708,2476,cycleway, ,333.5068106,13.18045362,55.71287337
5709,2476,cycleway, ,333.5068106,13.1804586,55.71332248
5710,2476,cycleway, ,333.5068106,13.18048783,55.71377136
5711,2476,cycleway, ,333.5068106,13.18053974,55.71421959
5712,2477,service, ,128.9171186,13.18074207,55.71355991
5713,2477,service, ,128.9171186,13.18075229,55.71312879
5714,2478,path, ,214.4593064,13.18444479,55.71316688
5715,2478,path, ,214.4593064,13.1840692,55.7135627
5716,2478,path, ,214.4593064,13.18365994,55.71394757
5717,2478,path, ,214.4593064,13.18323544,55.71432693
5718,2480,cycleway, ,135.5275185,13.18495456,55.71207729
5719,2480,cycleway, ,135.5275185,13.18470384,55.71250041
5720,2482,cycleway, ,315.0915362,13.18000932,55.7096553
5721,2482,cycleway, ,315.0915362,13.18064218,55.70938449
5722,2482,cycleway, ,315.0915362,13.18120809,55.70907098
5723,2482,cycleway, ,315.0915362,13.18168784,55.70871428
5724,2482,cycleway, ,315.0915362,13.1820694,55.70832024
5725,2482,cycleway, ,315.0915362,13.18238045,55.70790681
5726,2483,residential,Protokollgränden,156.8673397,13.20696427,55.72561226
5727,2483,residential,Protokollgränden,156.8673397,13.20625251,55.72581332
5728,2483,residential,Protokollgränden,156.8673397,13.20553799,55.72601087
5729,2484,residential,Paragrafgränden,157.4866716,13.20697061,55.72642051
5730,2484,residential,Paragrafgränden,157.4866716,13.20625387,55.72661587
5731,2484,residential,Paragrafgränden,157.4866716,13.20553721,55.72681133
5732,2487,residential,Finngatan,93.60235923,13.19852178,55.70799375
5733,2488,service, ,126.4606841,13.20683571,55.71009825
5734,2488,service, ,126.4606841,13.2070277,55.70997142
5735,2489,service, ,113.3992002,13.21128986,55.70899784
5736,2489,service, ,113.3992002,13.21157837,55.70928798
5737,2491,cycleway, ,90.22838739,13.20549661,55.71216026
5738,2492,service, ,51.08409762,13.2072727,55.71075444
5739,2494,service, ,499.013405,13.20007504,55.7280109
5740,2494,service, ,499.013405,13.19928038,55.72802035
5741,2494,service, ,499.013405,13.19848463,55.72801111
5742,2494,service, ,499.013405,13.19768866,55.72800922
5743,2494,service, ,499.013405,13.19695908,55.72793861
5744,2494,service, ,499.013405,13.19693994,55.7274902
5745,2494,service, ,499.013405,13.1969557,55.72704111
5746,2494,service, ,499.013405,13.19695845,55.72659191
5747,2494,service, ,499.013405,13.1969612,55.72614272
5748,2496,path, ,61.17559982,13.19910384,55.72588487
5749,2499,path, ,84.42339181,13.19809043,55.72567258
5750,2501,cycleway, ,297.270766,13.21186431,55.70249113
5751,2501,cycleway, ,297.270766,13.2117896,55.70293815
5752,2501,cycleway, ,297.270766,13.21164984,55.70338029
5753,2501,cycleway, ,297.270766,13.2114404,55.70381352
5754,2501,cycleway, ,297.270766,13.21117484,55.70423678
5755,2503,secondary,Tornavägen,141.0422325,13.21001465,55.70543641
5756,2503,secondary,Tornavägen,141.0422325,13.20965269,55.70583642
5757,2505,service, ,92.85556329,13.21203325,55.70566098
5758,2507,path, ,79.15572177,13.21119848,55.70650364
5759,2508,service, ,52.24408512,13.21161887,55.7063772
5760,2509,cycleway, ,155.7328638,13.21297341,55.70707041
5761,2509,cycleway, ,155.7328638,13.21277601,55.70663526
5762,2509,cycleway, ,155.7328638,13.2125902,55.70619848
5763,2510,service,Warholms väg,146.5060427,13.21205791,55.70728971
5764,2510,service,Warholms väg,146.5060427,13.21184776,55.70685647
5765,2511,service, ,113.5870819,13.21039343,55.70598443
5766,2511,service, ,113.5870819,13.21118626,55.70595066
5767,2512,residential,Dag Hammarskjölds väg,342.1144478,13.2131264,55.70849341
5768,2512,residential,Dag Hammarskjölds väg,342.1144478,13.21390468,55.7085866
5769,2512,residential,Dag Hammarskjölds väg,342.1144478,13.21468296,55.70867983
5770,2512,residential,Dag Hammarskjölds väg,342.1144478,13.21546121,55.7087731
5771,2512,residential,Dag Hammarskjölds väg,342.1144478,13.21623945,55.70886645
5772,2512,residential,Dag Hammarskjölds väg,342.1144478,13.21701758,55.70896006
5773,2513,path, ,109.1763164,13.2096387,55.70683437
5774,2513,path, ,109.1763164,13.2102666,55.70656181
5775,2514,path, ,66.854641,13.211349,55.70715383
5776,2519,service, ,193.889341,13.23737718,55.71117629
5777,2519,service, ,193.889341,13.23771362,55.71076922
5778,2519,service, ,193.889341,13.23804914,55.71036192
5779,2520,service, ,59.27167988,13.23514229,55.70956186
5780,2522,path, ,150.490132,13.2387921,55.70940769
5781,2522,path, ,150.490132,13.23917954,55.70920804
5782,2522,path, ,150.490132,13.23988094,55.70941954
5783,2524,service, ,54.69605149,13.23411711,55.71090914
5784,2526,cycleway, ,266.0151343,13.23850576,55.7097784
5785,2526,cycleway, ,266.0151343,13.23778478,55.70958844
5786,2526,cycleway, ,266.0151343,13.23706368,55.70939864
5787,2526,cycleway, ,266.0151343,13.23634258,55.70920883
5788,2526,cycleway, ,266.0151343,13.23561067,55.70903273
5789,2528,cycleway, ,98.26747923,13.23961191,55.71201536
5790,2531,path, ,53.2616109,13.23888064,55.70938782
5791,2532,service, ,90.80431049,13.23773393,55.71037212
5792,2533,cycleway, ,108.6664962,13.23680369,55.71278863
5793,2533,cycleway, ,108.6664962,13.23632635,55.71242924
5794,2534,cycleway, ,884.5619883,13.23417358,55.71326231
5795,2534,cycleway, ,884.5619883,13.23337889,55.71326719
5796,2534,cycleway, ,884.5619883,13.23258368,55.71328275
5797,2534,cycleway, ,884.5619883,13.23178816,55.71328865
5798,2534,cycleway, ,884.5619883,13.23099384,55.7132672
5799,2534,cycleway, ,884.5619883,13.23022038,55.71317213
5800,2534,cycleway, ,884.5619883,13.22946237,55.71303554
5801,2534,cycleway, ,884.5619883,13.22871318,55.71288489
5802,2534,cycleway, ,884.5619883,13.2279738,55.71272214
5803,2534,cycleway, ,884.5619883,13.2272035,55.71260971
5804,2534,cycleway, ,884.5619883,13.22644321,55.71247993
5805,2534,cycleway, ,884.5619883,13.22570095,55.71231994
5806,2534,cycleway, ,884.5619883,13.22496495,55.71215365
5807,2534,cycleway, ,884.5619883,13.22431957,55.71189127
5808,2534,cycleway, ,884.5619883,13.22374421,55.71158256
5809,2534,cycleway, ,884.5619883,13.22344793,55.71117611
5810,2534,cycleway, ,884.5619883,13.22320735,55.71076449
5811,2536,service, ,115.4080706,13.23694554,55.71332572
5812,2536,service, ,115.4080706,13.2372102,55.71330183
5813,2537,service, ,52.70759555,13.23698081,55.71243543
5814,2538,service, ,52.03909364,13.23744247,55.71264772
5815,2543,service, ,202.66719,13.21733103,55.70136791
5816,2543,service, ,202.66719,13.21782864,55.70154546
5817,2543,service, ,202.66719,13.21797868,55.70185694
5818,2543,service, ,202.66719,13.21790223,55.70228653
5819,2545,path, ,134.3706414,13.21342335,55.69971378
5820,2545,path, ,134.3706414,13.21421075,55.69965019
5821,2547,path, ,628.8312627,13.21350817,55.69939005
5822,2547,path, ,628.8312627,13.21271851,55.69944074
5823,2547,path, ,628.8312627,13.21193539,55.69951927
5824,2547,path, ,628.8312627,13.21152206,55.69974413
5825,2547,path, ,628.8312627,13.21167428,55.70018502
5826,2547,path, ,628.8312627,13.21204927,55.70043382
5827,2547,path, ,628.8312627,13.21281785,55.70034253
5828,2547,path, ,628.8312627,13.21356266,55.70023969
5829,2547,path, ,628.8312627,13.21421701,55.70010008
5830,2547,path, ,628.8312627,13.2136682,55.69997586
5831,2547,path, ,628.8312627,13.21288343,55.70004886
5832,2547,path, ,628.8312627,13.21259571,55.69971419
5833,2548,path, ,50.55846277,13.21285245,55.70050406
5834,2557,path, ,101.3458481,13.21231906,55.69994854
5835,2557,path, ,101.3458481,13.21217108,55.69950718
5836,2564,service, ,100.8109765,13.20367758,55.69443784
5837,2564,service, ,100.8109765,13.20444544,55.69455481
5838,2566,service, ,60.13890369,13.20533795,55.69436637
5839,2567,cycleway, ,303.1021563,13.21225952,55.71115131
5840,2567,cycleway, ,303.1021563,13.21219142,55.71070386
5841,2567,cycleway, ,303.1021563,13.2121351,55.71025579
5842,2567,cycleway, ,303.1021563,13.21205351,55.70980912
5843,2567,cycleway, ,303.1021563,13.21190491,55.70936786
5844,2567,cycleway, ,303.1021563,13.21180584,55.70892251
5845,2569,service, ,148.6253988,13.19239179,55.69198869
5846,2569,service, ,148.6253988,13.1928881,55.69233517
5847,2570,service, ,59.38038239,13.19147983,55.69162577
5848,2571,path, ,64.67032797,13.19730585,55.69115557
5849,2574,cycleway, ,91.28272413,13.19632299,55.70843272
5850,2576,service, ,55.23192516,13.21167937,55.71673069
5851,2581,service, ,51.5968684,13.20869829,55.72828716
5852,2584,service, ,118.7448223,13.2063456,55.72850971
5853,2584,service, ,118.7448223,13.20567876,55.72847197
5854,2588,cycleway, ,178.1542447,13.23250982,55.71393107
5855,2588,cycleway, ,178.1542447,13.23173023,55.7139267
5856,2588,cycleway, ,178.1542447,13.2309385,55.71389271
5857,2590,cycleway, ,67.45440409,13.23324329,55.71383364
5858,2591,cycleway, ,83.75419677,13.18908142,55.72505014
5859,2593,service, ,120.0886109,13.19527471,55.72533809
5860,2593,service, ,120.0886109,13.19607062,55.72534139
5861,2596,path, ,289.4689754,13.19562007,55.72727046
5862,2596,path, ,289.4689754,13.1956812,55.72689843
5863,2596,path, ,289.4689754,13.19523228,55.72662964
5864,2596,path, ,289.4689754,13.19573961,55.72642797
5865,2596,path, ,289.4689754,13.19555942,55.72607393
5866,2598,path, ,149.667351,13.19644419,55.72706951
5867,2598,path, ,149.667351,13.1964413,55.72662031
5868,2604,service, ,122.8027437,13.19517753,55.72762666
5869,2604,service, ,122.8027437,13.1959735,55.72762866
5870,2605,cycleway, ,103.6624623,13.18814294,55.72408617
5871,2605,cycleway, ,103.6624623,13.18840897,55.72366463
5872,2606,cycleway, ,95.03611061,13.17793207,55.7214126
5873,2609,path, ,122.9856677,13.16911271,55.7189615
5874,2609,path, ,122.9856677,13.1684691,55.7186974
5875,2610,path, ,314.3590457,13.17396854,55.72049941
5876,2610,path, ,314.3590457,13.17345908,55.7208445
5877,2610,path, ,314.3590457,13.1729517,55.72119057
5878,2610,path, ,314.3590457,13.17234908,55.72144176
5879,2610,path, ,314.3590457,13.17174795,55.72116011
5880,2610,path, ,314.3590457,13.17218194,55.72080371
5881,2611,path, ,288.8752054,13.17208169,55.7206711
5882,2611,path, ,288.8752054,13.1725967,55.72032864
5883,2611,path, ,288.8752054,13.17311165,55.71998616
5884,2611,path, ,288.8752054,13.17373451,55.71979491
5885,2611,path, ,288.8752054,13.17433623,55.72008816
5886,2613,path, ,78.00986431,13.17336613,55.72020581
5887,2614,path, ,182.2119212,13.17001032,55.71925865
5888,2614,path, ,182.2119212,13.17071831,55.71946335
5889,2614,path, ,182.2119212,13.17145218,55.71963701
5890,2615,path, ,62.99082343,13.172814,55.72110142
5891,2617,path, ,78.4547081,13.17312543,55.72067111
5892,2623,cycleway, ,110.5263219,13.19215385,55.71074505
5893,2623,cycleway, ,110.5263219,13.19171189,55.71111846
5894,2627,cycleway, ,66.9452692,13.23777173,55.71144222
5895,2629,secondary,Södra vägen,54.02035507,13.18961349,55.69505979
5896,2633,path, ,389.7518455,13.18580904,55.72180278
5897,2633,path, ,389.7518455,13.18570781,55.72224828
5898,2633,path, ,389.7518455,13.18558287,55.72269188
5899,2633,path, ,389.7518455,13.18564197,55.72311756
5900,2633,path, ,389.7518455,13.18620318,55.72343546
5901,2633,path, ,389.7518455,13.18679534,55.72373485
5902,2633,path, ,389.7518455,13.18741858,55.72401403
5903,2634,cycleway, ,58.56342574,13.18970698,55.72308238
5904,2635,service, ,157.9951522,13.19658105,55.72123267
5905,2635,service, ,157.9951522,13.19683987,55.72092829
5906,2635,service, ,157.9951522,13.19706592,55.72133244
5907,2637,service, ,71.23958518,13.20685595,55.71186949
5908,2639,service, ,106.3963263,13.20653521,55.71187419
5909,2639,service, ,106.3963263,13.20613628,55.71209439
5910,2641,service, ,150.1317664,13.20654798,55.71217764
5911,2641,service, ,150.1317664,13.20718943,55.71210791
5912,2641,service, ,150.1317664,13.20793366,55.71201724
5913,2644,cycleway, ,198.4049184,13.19994625,55.70591916
5914,2644,cycleway, ,198.4049184,13.1993671,55.70622712
5915,2644,cycleway, ,198.4049184,13.19878878,55.70653558
5916,2646,cycleway, ,79.63816564,13.19882275,55.71509228
5917,2647,cycleway, ,105.8043371,13.18693279,55.71161511
5918,2647,cycleway, ,105.8043371,13.18772597,55.71160034
5919,2648,cycleway, ,135.5116592,13.19283112,55.71192856
5920,2648,cycleway, ,135.5116592,13.19208168,55.71178308
5921,2651,service, ,63.58124771,13.18973063,55.71686419
5922,2654,path, ,267.7139513,13.20607134,55.71824103
5923,2654,path, ,267.7139513,13.20572647,55.71864585
5924,2654,path, ,267.7139513,13.20631689,55.71886528
5925,2654,path, ,267.7139513,13.20681476,55.71870557
5926,2654,path, ,267.7139513,13.20716066,55.71830102
5927,2655,service, ,64.0279646,13.2056749,55.71326557
5928,2656,service, ,88.26747121,13.20666704,55.71391081
5929,2657,service, ,163.3562998,13.20538588,55.71327332
5930,2657,service, ,163.3562998,13.2060535,55.71303615
5931,2657,service, ,163.3562998,13.20678533,55.71288199
5932,2658,service,Kontaktvägen,79.13413854,13.20758062,55.7134047
5933,2660,service, ,89.54768372,13.20999115,55.71309867
5934,2661,service, ,489.9309524,13.22428964,55.73722439
5935,2661,service, ,489.9309524,13.22501818,55.73740557
5936,2661,service, ,489.9309524,13.22574673,55.73758675
5937,2661,service, ,489.9309524,13.22647529,55.73776792
5938,2661,service, ,489.9309524,13.22720385,55.7379491
5939,2661,service, ,489.9309524,13.22793242,55.73813026
5940,2661,service, ,489.9309524,13.2286659,55.73830479
5941,2661,service, ,489.9309524,13.22941642,55.73845438
5942,2661,service, ,489.9309524,13.23017126,55.73859728
5943,2662,service, ,132.8640141,13.22732797,55.73429564
5944,2662,service, ,132.8640141,13.22806445,55.73446622
5945,2663,service, ,907.2231164,13.22459241,55.73518546
5946,2663,service, ,907.2231164,13.22382683,55.73506221
5947,2663,service, ,907.2231164,13.22306124,55.73493896
5948,2663,service, ,907.2231164,13.22229567,55.73481571
5949,2663,service, ,907.2231164,13.2215301,55.73469245
5950,2663,service, ,907.2231164,13.22077132,55.73456836
5951,2663,service, ,907.2231164,13.22017225,55.73480253
5952,2663,service, ,907.2231164,13.21962877,55.73506989
5953,2663,service, ,907.2231164,13.21994837,55.73546537
5954,2663,service, ,907.2231164,13.21983025,55.73586746
5955,2663,service, ,907.2231164,13.21956864,55.73629172
5956,2663,service, ,907.2231164,13.21930702,55.73671597
5957,2663,service, ,907.2231164,13.21903942,55.73713904
5958,2663,service, ,907.2231164,13.21877171,55.73756208
5959,2663,service, ,907.2231164,13.218504,55.73798512
5960,2663,service, ,907.2231164,13.21823628,55.73840817
5961,2663,service, ,907.2231164,13.21796855,55.73883121
5962,2663,service, ,907.2231164,13.21770082,55.73925425
5963,2666,cycleway, ,91.82491583,13.21597752,55.7141542
5964,2667,cycleway, ,50.95451863,13.21461779,55.71506652
5965,2668,cycleway, ,406.6272384,13.20100965,55.70116273
5966,2668,cycleway, ,406.6272384,13.20176987,55.70103266
5967,2668,cycleway, ,406.6272384,13.20250451,55.70086052
5968,2668,cycleway, ,406.6272384,13.20324153,55.7006916
5969,2668,cycleway, ,406.6272384,13.20398239,55.70052843
5970,2668,cycleway, ,406.6272384,13.20474906,55.70040913
5971,2668,cycleway, ,406.6272384,13.20551866,55.70029561
5972,2668,cycleway, ,406.6272384,13.20628595,55.70017752
5973,2669,residential,Lilla Tomegatan,79.37824141,13.19888412,55.7046793
5974,2670,service, ,55.19216891,13.19551458,55.7029897
5975,2672,residential,Magle stora kyrkogata,61.53705326,13.19727794,55.70305129
5976,2676,tertiary,Getingevägen,87.55809719,13.19298993,55.71067166
5977,2680,secondary,Ringvägen,62.17375856,13.17894418,55.69932126
5978,2681,secondary,Ruben Rausings gata,126.247234,13.18957295,55.69072409
5979,2681,secondary,Ruben Rausings gata,126.247234,13.1903479,55.69062329
5980,2682,secondary,Ruben Rausings gata,81.74427612,13.18829706,55.69085694
5981,2683,secondary,Malmövägen,242.3437512,13.18726722,55.69046389
5982,2683,secondary,Malmövägen,242.3437512,13.18724136,55.69001493
5983,2683,secondary,Malmövägen,242.3437512,13.1872155,55.68956597
5984,2683,secondary,Malmövägen,242.3437512,13.18718894,55.68911702
5985,2686,tertiary,Klostergårdsvägen,117.1659182,13.18624301,55.69086378
5986,2686,tertiary,Klostergårdsvägen,117.1659182,13.18703505,55.69090341
5987,2688,secondary, ,52.32688284,13.18058494,55.67920014
5988,2693,service, ,97.48573442,13.14685067,55.70484598
5989,2696,cycleway, ,178.5937168,13.15696297,55.70296129
5990,2696,cycleway, ,178.5937168,13.15682154,55.70252023
5991,2696,cycleway, ,178.5937168,13.15660404,55.70208852
5992,2697,cycleway, ,183.2421446,13.15689873,55.70222608
5993,2697,cycleway, ,183.2421446,13.15711711,55.70265693
5994,2697,cycleway, ,183.2421446,13.15719187,55.70310384
5995,2698,service, ,85.03921147,13.15753922,55.70390155
5996,2699,service, ,84.02481415,13.1564101,55.70474723
5997,2701,path,Pump track,124.8544797,13.15765606,55.70523699
5998,2701,path,Pump track,124.8544797,13.15716374,55.70520815
5999,2703,service, ,95.9516421,13.16031626,55.70358576
6000,2705,service, ,231.9751062,13.16016154,55.70763591
6001,2705,service, ,231.9751062,13.16015738,55.70806825
6002,2705,service, ,231.9751062,13.16060095,55.70826548
6003,2705,service, ,231.9751062,13.16075447,55.70791189
6004,2708,service, ,80.78411565,13.21027621,55.71657376
6005,2713,cycleway,Klas Anshelms väg,138.4423106,13.20938007,55.70865009
6006,2713,cycleway,Klas Anshelms väg,138.4423106,13.20974676,55.70825191
6007,2716,residential,Hospitalsgatan,127.4247676,13.19354223,55.69792988
6008,2716,residential,Hospitalsgatan,127.4247676,13.19377794,55.69750086
6009,2717,residential,Mariagatan,107.6451098,13.19436605,55.6980717
6010,2717,residential,Mariagatan,107.6451098,13.19460919,55.69764401
6011,2720,service, ,157.7655721,13.20400137,55.72044606
6012,2720,service, ,157.7655721,13.204779,55.72035054
6013,2720,service, ,157.7655721,13.20463671,55.72005198
6014,2721,service, ,72.60244423,13.19975794,55.71825445
6015,2723,service, ,141.5401661,13.1998065,55.72127696
6016,2723,service, ,141.5401661,13.20058705,55.7211893
6017,2725,residential,Docentgatan,69.49339024,13.20800071,55.70627971
6018,2726,living_street,Vipeholmsstråket,139.4429866,13.22704159,55.70164401
6019,2726,living_street,Vipeholmsstråket,139.4429866,13.22672713,55.70123141
6020,2727,living_street,Skillnadsstråket,197.4294191,13.22850885,55.70148089
6021,2727,living_street,Skillnadsstråket,197.4294191,13.22844822,55.70103301
6022,2727,living_street,Skillnadsstråket,197.4294191,13.2284132,55.70062611
6023,2728,path, ,164.1488209,13.20612906,55.69841493
6024,2728,path, ,164.1488209,13.20692356,55.69839656
6025,2728,path, ,164.1488209,13.20771893,55.69839932
6026,2731,cycleway, ,403.0910122,13.24946116,55.70016579
6027,2731,cycleway, ,403.0910122,13.2489888,55.69983583
6028,2731,cycleway, ,403.0910122,13.24822588,55.69971245
6029,2731,cycleway, ,403.0910122,13.24748126,55.69969884
6030,2731,cycleway, ,403.0910122,13.24671537,55.69957762
6031,2731,cycleway, ,403.0910122,13.24597498,55.69943662
6032,2731,cycleway, ,403.0910122,13.2451892,55.69936704
6033,2731,cycleway, ,403.0910122,13.24440197,55.69930276
6034,2732,cycleway, ,734.2630441,13.2440838,55.70344869
6035,2732,cycleway, ,734.2630441,13.24475822,55.70358808
6036,2732,cycleway, ,734.2630441,13.24551648,55.70372391
6037,2732,cycleway, ,734.2630441,13.24628053,55.70384879
6038,2732,cycleway, ,734.2630441,13.24703625,55.70398744
6039,2732,cycleway, ,734.2630441,13.24780553,55.70396825
6040,2732,cycleway, ,734.2630441,13.2484897,55.70374011
6041,2732,cycleway, ,734.2630441,13.24920128,55.70354793
6042,2732,cycleway, ,734.2630441,13.24944764,55.70313182
6043,2732,cycleway, ,734.2630441,13.2494736,55.70269783
6044,2732,cycleway, ,734.2630441,13.2496712,55.7022702
6045,2732,cycleway, ,734.2630441,13.24943979,55.70184086
6046,2732,cycleway, ,734.2630441,13.24957388,55.7014911
6047,2732,cycleway, ,734.2630441,13.25006247,55.70121131
6048,2735,cycleway, ,688.7712599,13.24434201,55.70302667
6049,2735,cycleway, ,688.7712599,13.24435345,55.70258815
6050,2735,cycleway, ,688.7712599,13.24457293,55.70215639
6051,2735,cycleway, ,688.7712599,13.24479678,55.70172534
6052,2735,cycleway, ,688.7712599,13.24507118,55.70130519
6053,2735,cycleway, ,688.7712599,13.24544957,55.7009107
6054,2735,cycleway, ,688.7712599,13.2457453,55.70049608
6055,2735,cycleway, ,688.7712599,13.2459238,55.7000587
6056,2735,cycleway, ,688.7712599,13.24616319,55.69963047
6057,2735,cycleway, ,688.7712599,13.24639291,55.69920179
6058,2735,cycleway, ,688.7712599,13.24662709,55.69877255
6059,2735,cycleway, ,688.7712599,13.24696018,55.69839062
6060,2735,cycleway, ,688.7712599,13.24726991,55.69807737
6061,2736,service, ,102.9912838,13.24539008,55.70168768
6062,2736,service, ,102.9912838,13.24571141,55.70136422
6063,2737,cycleway, ,92.9217951,13.24709605,55.70216679
6064,2738,path, ,74.72510688,13.24664291,55.70223569
6065,2739,service, ,86.02707193,13.2469163,55.70179736
6066,2741,service, ,101.589124,13.24879514,55.70139702
6067,2741,service, ,101.589124,13.24864404,55.70101502
