OBJECTID,point_id,longitude,latitude,fclass,name,depression_score,aesthetic_score,safety_score,vitality_score,start_count,end_count,road_length,ghs_population,log_start,log_end,start_end_count,log_total_count,poi_catering_density,poi_health_density,poi_leisure_density,poi_public_facility_density,poi_shopping_density,poi_tourism_density,poi_transit_density,boringness_score,wealth_score,poi_transit_dist,poi_transit_dist_500,poi_catering_dist,poi_shopping_dist,poi_health_dist,poi_leisure_dist,poi_public_facility_dist,poi_tourism_dist
3448,3869,13.20212186,55.72299201,cycleway,,0.291527569,0.277490962,0.281758202,0.241761317,114,135,523.7583569,36.99899292,4.744932128,4.912654886,249,5.521460918,0,0,0,0,0,1,0,0.282407693,0.338597337,167.7182589,167.7182589,133.1388955,67.19754447,73.88153566,58.05744323,62.46360749,11.11476853
3449,3870,13.20210564,55.72254333,cycleway,,0.452648599,0.578875335,0.484654712,0.26354928,173,120,425.301616,21.64092064,5.159055299,4.795790546,293,5.683579767,0,0,0,0,0,1,0,0.277079716,0.384295529,117.854504,117.854504,163.0184709,88.60421237,99.76397881,50.63690651,109.8150671,42.62456468
3450,3871,13.20210569,55.72209413,cycleway,,0.433143564,0.712451167,0.587646142,0.17144823,134,28,305.3170007,21.64092064,4.905274778,3.36729583,162,5.093750201,0,0,0,0,0,0,0,0.210088952,0.320601979,67.96608375,67.96608375,185.0286133,126.6851311,138.9323356,82.77539316,158.9777982,65.08688873
3451,3872,13.20210411,55.72164494,cycleway,,0.387404645,0.599332094,0.580719903,0.285164006,157,23,391.3032187,26.73202133,5.062595033,3.17805383,180,5.198497031,0,0,0,0,0,1,2,0.261497177,0.411061323,18.71994048,18.71994048,152.9730673,120.6611667,183.4832141,127.0020925,208.5262551,15.29102252
3452,3873,13.20209559,55.72119577,cycleway,,0.420335658,0.525224596,0.435805766,0.229178027,146,68,682.1106193,26.73202133,4.990432587,4.234106505,214,5.370638028,0,0,0,0,0,1,2,0.259799017,0.274574114,21.06412532,21.06412532,127.8801962,108.6929631,230.4179541,132.930032,258.2063195,35.05427437
3453,3874,13.21294558,55.71317476,cycleway,,0.438268289,0.546075861,0.502342608,0.384264879,84,52,393.2766904,41.08644104,4.442651256,3.970291914,136,4.919980926,0,0,0,0,0,1,1,0.401575158,0.475768277,42.25042983,42.25042983,96.00416739,72.87012883,431.9631213,431.7676676,156.4468902,36.75332951
3454,3875,13.21318562,55.7133312,service,Formstråket,0.348346636,0.406489272,0.354644017,0.326188447,59,63,335.512329,41.08644104,4.094344562,4.158883083,122,4.812184355,0,0,0,0,0,1,1,0.270731884,0.355842743,43.52730766,43.52730766,76.70149422,70.2491962,426.3106898,438.5611746,144.9227525,39.39373084
3455,3876,13.21320041,55.71377983,service,Formstråket,0.373100292,0.382996157,0.30167637,0.439155534,49,24,241.1906373,41.08644104,3.912023005,3.218875825,73,4.304065093,0,0,0,0,0,0,0,0.432656107,0.442810439,89.96937622,89.96937622,81.85634951,56.19789438,451.2785269,481.8239963,113.3718603,54.3874446
3456,3877,13.21324762,55.71422528,service,Formstråket,0.44243318,0.462661292,0.286651304,0.517812766,32,30,219.85752,22.03278732,3.496507561,3.433987204,62,4.143134726,0,0,0,0,0,0,0,0.510038767,0.484414633,138.2318499,138.2318499,100.1830284,79.46013681,478.3519703,525.0985451,96.43601204,97.24161431
3457,3878,13.21328147,55.71467407,service,Formstråket,0.51109172,0.611613572,0.294352245,0.266656934,54,285,245.9119619,22.03278732,4.007333185,5.655991811,339,5.828945618,0,0,0,0,0,0,0,0.31801711,0.293895316,111.7119684,111.7119684,68.83357808,119.5545075,509.7099646,570.0807451,104.2673607,93.03228199
3458,3879,13.21324556,55.71511942,service,Formstråket,0.605019175,0.596157283,0.485537702,0.437855568,86,310,466.2641985,51.51586151,4.465908119,5.739792912,396,5.983936281,1,0,0,0,0,0,0,0.477425866,0.528720461,72.63640392,72.63640392,38.34051616,131.396127,546.5553786,617.0195541,134.8968342,101.7937665
3459,3882,13.19777325,55.72835635,cycleway,,0.587250825,0.77583532,0.511135029,0.332999601,21,7,341.4920603,60.93365097,3.091042453,2.079441542,28,3.36729583,0,0,0,0,0,0,0,0.433789261,0.573828805,227.3925788,227.3925788,663.6213938,646.4975599,634.2889766,374.0531126,594.1698608,605.6364969
3460,3883,13.19856906,55.72836517,cycleway,,0.579607993,0.738303252,0.447475402,0.245284129,17,7,330.996181,58.06149292,2.890371758,2.079441542,24,3.218875825,0,0,0,0,0,0,0,0.352075402,0.536757346,177.5545656,177.5545656,636.2482782,618.8626716,606.0504448,357.1786866,576.0158973,586.8650758
3461,3884,13.22154332,55.72829786,cycleway,,0.38822633,0.663906107,0.331439104,0.260912985,5,39,440.00091,11.21937084,1.791759469,3.688879454,44,3.80666249,0,0,0,0,0,0,0,0.408701953,0.501548553,280.9114515,280.9114515,875.4481784,852.6368707,1149.013084,445.4813843,89.08985785,173.7108781
3462,3885,13.20123729,55.7011929,tertiary,Dalbyvägen,0.296929385,0.397293226,0.251807219,0.400691317,262,467,550.2050705,10.08346748,5.572154032,6.148468296,729,6.593044534,0,0,0,0,0,0,0,0.344621368,0.383393831,213.6006001,213.6006001,209.7543815,85.7182624,64.90833226,411.1241487,127.6189601,63.26997518
3463,3886,13.20911247,55.71451361,service,,0.635860737,0.75588847,0.702627257,0.399390327,43,8,226.4095887,26.60887718,3.784189634,2.197224577,51,3.951243719,0,0,0,0,0,0,0,0.379472684,0.755786724,233.7939211,233.7939211,52.30685339,127.5471442,607.143604,588.2986807,228.112115,50.20078936
3464,3887,13.2083536,55.71446957,service,,0.689311218,0.803673334,0.691943232,0.254395246,60,2,158.5200218,57.26917648,4.110873864,1.098612289,62,4.143134726,1,0,0,0,0,0,0,0.468344992,0.732297257,211.3435572,211.3435572,41.30798466,165.7846518,563.7167077,543.3057289,222.5234152,84.82193987
3465,3888,13.20772864,55.71473544,service,,0.581021696,0.663276795,0.396068657,0.168964002,97,10,230.2957274,57.26917648,4.584967479,2.397895273,107,4.682131227,0,0,0,0,0,0,0,0.329783259,0.458282059,227.8580037,227.8580037,87.72729211,171.4791025,517.2486357,523.5447829,258.1801201,109.2418309
3466,3889,13.20909793,55.71491037,service,,0.634320412,0.754377387,0.69943,0.397799928,90,5,190.2906628,20.66537094,4.510859507,1.791759469,95,4.564348191,0,0,0,0,0,2,0,0.379980953,0.756431088,250.9463883,250.9463883,91.56011014,104.9420088,591.5841052,607.6370805,271.9208422,21.18718222
3467,3891,13.20990805,55.7149773,cycleway,,0.666449863,0.787526689,0.666215237,0.38325729,112,192,351.0807121,20.66537094,4.727387819,5.262690189,304,5.720311777,0,0,0,0,0,2,0,0.430116776,0.546684859,270.3881688,270.3881688,104.292475,90.40467005,638.3040515,656.0120289,288.6151691,27.22630439
3468,3892,13.21037503,55.71532847,cycleway,,0.564881373,0.610587306,0.508180246,0.344095048,148,521,370.1006642,4.046504021,5.003946306,6.257667588,669,6.507277712,0,0,0,0,0,1,0,0.367814472,0.430725651,234.4115742,234.4115742,61.8714472,64.87087207,657.7545799,672.4295883,300.7455117,37.15121262
3469,3893,13.20999553,55.71518926,cycleway,,0.608264349,0.72554348,0.615916204,0.317298767,163,329,344.2003503,20.66537094,5.099866428,5.799092654,492,6.200509174,0,0,0,0,0,3,0,0.375043489,0.49085387,260.1885497,260.1885497,80.07922121,68.19481437,637.7799065,672.0166122,312.8204508,33.3494345
3470,3896,13.22190473,55.72182976,service,,0.567872841,0.588418832,0.286372125,0.258768646,72,299,253.7916046,92.94126892,4.290459441,5.703782475,371,5.918893854,0,0,0,0,0,0,0,0.334401345,0.308986764,142.2750099,142.2750099,523.3868133,334.1988916,758.2746061,496.2257454,192.0065104,262.3220898
3471,3897,13.21594512,55.72040246,service,,0.469486449,0.585173592,0.466016922,0.321005131,86,39,434.7021227,111.9294357,4.465908119,3.688879454,125,4.836281907,0,0,0,0,0,0,1,0.352259729,0.430774969,25.56243693,25.56243693,291.6789767,92.94995105,777.9785538,144.4283069,294.5149735,51.95030533
3472,3898,13.21674094,55.7204052,service,,0.47081859,0.58924038,0.509658299,0.301639164,118,66,494.6572866,101.9067917,4.779123493,4.204692619,184,5.220355825,0,0,0,0,0,0,1,0.402052302,0.406862674,19.86520473,19.86520473,328.919507,78.00560694,822.3592723,189.6811336,245.0262568,97.63664164
3473,3899,13.21753676,55.72040792,service,,0.495943787,0.636398699,0.555164935,0.309314955,118,72,423.7319051,101.9067917,4.779123493,4.290459441,190,5.252273428,0,0,0,0,0,0,1,0.351995543,0.412596639,45.65858574,45.65858574,345.1204606,92.35962648,867.3523218,236.8512691,195.7972022,146.1747496
3474,3900,13.21833259,55.72041064,service,,0.487825952,0.66093865,0.512751985,0.206300165,66,25,410.4345429,185.6930542,4.204692619,3.258096538,91,4.521788577,0,0,0,0,0,0,0,0.325908864,0.428511146,93.67416298,93.67416298,346.3398159,126.3951598,912.8668625,284.988318,147.0886339,195.4517135
3475,3901,13.2191202,55.72039045,service,,0.426800998,0.662113551,0.430976601,0.157094811,77,33,390.3430693,185.6930542,4.356708827,3.526360525,110,4.709530201,0,0,0,0,0,0,0,0.274550587,0.354558503,113.048202,113.048202,352.0753244,169.3112857,869.5917766,333.7001633,99.2130596,244.8052089
3476,3902,13.21991603,55.72039334,service,,0.374573596,0.457551255,0.415138102,0.278057077,163,1276,579.936459,148.4297943,5.099866428,7.152268856,1439,7.272398393,0,0,0,0,0,0,0,0.268915573,0.434049755,64.53541528,64.53541528,367.0980637,214.6056678,827.5399533,382.6484636,55.58935993,294.4652343
3477,3903,13.21598205,55.71713015,cycleway,,0.456576049,0.479149997,0.444017354,0.417341553,84,28,340.7296458,44.81486511,4.442651256,3.36729583,112,4.727387819,0,0,0,0,0,0,0,0.364379546,0.632652443,125.0782964,125.0782964,118.0888613,115.4899403,655.5337917,452.4742106,168.1058776,131.370955
3478,3904,13.21277644,55.71816796,cycleway,,0.272392101,0.39244999,0.314899495,0.215245813,109,190,539.8411343,15.20349503,4.700480366,5.252273428,299,5.703782475,0,0,0,0,0,0,1,0.263987344,0.441815609,48.15605639,48.15605639,88.48003365,113.9225615,783.683054,326.3390275,65.79127301,107.1080367
3479,3905,13.21251105,55.72109533,service,,0.361785674,0.347728908,0.360853424,0.450905032,241,554,189.7505819,129.7807007,5.488937726,6.318968114,795,6.679599186,0,0,0,0,0,0,0,0.472890262,0.414625727,58.85653757,58.85653757,128.2649097,91.47144436,552.2003313,89.45585511,271.1007656,93.1245763
3480,3906,13.17751627,55.70286326,tertiary,Trollebergsvägen,0.36860143,0.475858185,0.343331956,0.315926495,84,120,643.673601,118.6106644,4.442651256,4.795790546,204,5.323009979,1,0,0,0,0,1,1,0.311539164,0.409995221,25.96657455,25.96657455,44.90795711,52.40819061,182.3317348,237.5968145,340.6744897,40.70873252
3481,3907,13.17902608,55.70313272,tertiary,Trollebergsvägen,0.444923066,0.489096941,0.490759839,0.363781187,165,294,344.9864449,107.1773071,5.111987788,5.686975356,459,6.131226489,0,0,0,0,1,0,1,0.374922622,0.553986695,29.35861811,29.35861811,63.34859748,35.31793026,84.51612012,193.6772863,241.3285084,114.5069228
3482,3908,13.17981066,55.70320672,tertiary,Trollebergsvägen,0.366672399,0.433164321,0.435169932,0.386821411,211,99,376.2560093,107.1773071,5.356586275,4.605170186,310,5.739792912,0,1,0,0,1,0,0,0.457835137,0.631181203,79.33616482,79.33616482,112.8099351,19.89537434,35.5868182,195.3324409,191.4804787,160.2380694
3483,3909,13.18059646,55.70327656,tertiary,Trollebergsvägen,0.321644958,0.431917876,0.534381019,0.432537853,318,59,406.1893154,89.41441345,5.765191103,4.094344562,377,5.934894196,0,1,0,0,0,0,0,0.376796475,0.651708931,98.86009265,98.86009265,162.6354117,58.14883336,19.47116163,209.7119548,141.7945536,207.8195803
3484,3910,13.1813834,55.70334224,tertiary,Trollebergsvägen,0.291078992,0.400670748,0.505141173,0.564686168,449,62,453.8086712,89.41441345,6.109247583,4.143134726,511,6.238324625,0,0,0,0,1,0,1,0.581460351,0.582573492,48.86529413,48.86529413,212.5666734,13.42477882,66.94441887,234.4853049,92.54300511,191.8805908
3485,3911,13.18216745,55.70341731,tertiary,Trollebergsvägen,0.592882229,0.49746451,0.737979732,0.613793265,481,188,404.6433422,59.81054688,6.177944114,5.241747015,669,6.507277712,0,0,0,1,1,0,1,0.502036683,0.760950319,1.11938241,1.11938241,247.5543472,44.20116408,116.6293508,265.653934,44.54440556,142.2302558
3486,3912,13.18295131,55.70349383,tertiary,Trollebergsvägen,0.486189723,0.375991444,0.549194735,0.716226496,364,443,309.8411244,59.81054688,5.899897354,6.095824562,807,6.694562059,0,0,0,1,1,0,0,0.698224433,0.622554425,51.11940841,51.11940841,232.9562425,17.16131291,166.518339,301.8305737,19.89165008,92.89121631
3487,3914,13.21660872,55.69427224,cycleway,,0.122362623,0.107415237,0.116359748,0.117408259,11,3,222.2915522,11.33141994,2.48490665,1.386294361,14,2.708050201,0,0,0,0,0,0,0,0.118631863,0.149200568,271.5548942,271.5548942,244.3091345,163.826487,560.1501752,550.1333941,265.2984589,175.488062
3488,3915,13.21733014,55.69408331,cycleway,,0.151838815,0.126176576,0.165366336,0.152206686,8,9,140.6957193,25.18729973,2.197224577,2.302585093,17,2.890371758,0,0,0,0,0,0,0,0.156909792,0.22981433,221.9502431,221.9502431,199.9597349,116.1582952,598.4782175,587.7213965,219.340443,215.7342262
3489,3916,13.22409472,55.69982934,cycleway,,0.565575667,0.796115831,0.790764771,0.355257392,14,23,225.3628726,39.25315475,2.708050201,3.17805383,37,3.63758616,0,0,0,0,0,0,1,0.289964827,0.643523663,23.12599245,23.12599245,402.5495448,717.6638267,702.4294024,687.0600209,414.9490889,244.8226775
3490,3917,13.22332426,55.69973497,cycleway,,0.556887601,0.743206263,0.681573905,0.241428778,14,6,239.5921613,26.76791763,2.708050201,1.945910149,20,3.044522438,0,0,0,0,0,0,0,0.228233987,0.457606141,69.7164156,69.7164156,400.7782451,688.4218063,652.9794254,637.580927,459.0021977,270.3864396
3491,3918,13.22259061,55.69956142,cycleway,,0.651162576,0.820459455,0.619051825,0.317521961,16,6,256.0583039,15.37605858,2.833213344,1.945910149,22,3.135494216,0,0,0,0,0,0,1,0.233083904,0.524469633,27.83818334,27.83818334,414.0558213,654.0203944,604.6782484,589.1517939,481.2093673,308.4003004
3492,3919,13.2218365,55.69942478,cycleway,,0.474060904,0.653583085,0.511195725,0.326429995,11,21,408.9689329,11.32135677,2.48490665,3.091042453,32,3.496507561,0,0,0,0,0,0,1,0.321801001,0.564151254,27.61315716,27.61315716,428.6856394,625.3502938,555.8260537,540.2020637,431.941371,346.8267312
3493,3920,13.22111377,55.69925108,cycleway,,0.66079751,0.675170399,0.435654037,0.246424974,40,19,354.4146264,11.32135677,3.713572067,2.995732274,59,4.094344562,0,0,0,0,0,0,1,0.252257302,0.318315383,38.26542839,38.26542839,452.19003,595.8098809,508.7728209,492.990742,382.668155,389.7712388
3494,3921,13.22035175,55.69912231,cycleway,,0.512304612,0.79300965,0.676015779,0.331510393,60,8,197.7781147,11.32135677,4.110873864,2.197224577,68,4.234106505,0,0,0,0,0,0,1,0.38909471,0.687194254,13.12818602,13.12818602,475.3500359,573.6591535,459.9964576,444.0964477,333.5926399,432.0755714
3495,3922,13.21958988,55.69899325,cycleway,,0.672084082,0.884756126,0.749941163,0.378105771,64,23,265.0133916,6.091070175,4.17438727,3.17805383,87,4.477336814,0,0,0,0,0,0,0,0.355665693,0.652866691,62.29066753,62.29066753,502.460659,555.1085917,411.5220538,395.4865218,284.8305631,475.8903799
3496,3923,13.21890995,55.69882799,cycleway,,0.6254481,0.807610855,0.664349243,0.356888601,61,53,319.2045695,6.091070175,4.127134385,3.988984047,114,4.744932128,0,0,0,0,0,0,0,0.407495638,0.559538355,96.06361427,96.06361427,534.6317449,536.3516628,368.6591176,352.4254515,238.7439389,519.6712335
3497,3924,13.20515807,55.69926292,cycleway,,0.663756188,0.64364728,0.526070654,0.394810162,251,55,383.0678361,32.61772537,5.529429088,4.025351691,306,5.726847748,0,0,0,0,0,0,0,0.491232481,0.633796364,157.3109788,157.3109788,119.8544234,253.7013858,389.1074098,383.4682407,133.2731446,386.8913426
3498,3925,13.20577319,55.69954581,cycleway,,0.466560682,0.751685679,0.505905276,0.259118449,103,17,371.0479308,56.56274033,4.644390899,2.890371758,120,4.795790546,0,0,0,0,0,0,0,0.373537451,0.406941941,107.7489251,107.7489251,70.13276166,300.0928384,403.0689308,432.9830891,83.8487077,401.0817146
3499,3926,13.19835453,55.72143626,service,,0.385037137,0.549646527,0.692611106,0.322433867,133,177,395.8694119,41.81085587,4.8978398,5.18178355,310,5.739792912,0,0,0,0,0,0,0,0.312144732,0.534797255,241.7194592,241.7194592,86.46779032,345.0078534,362.9628513,185.7826326,312.7906604,232.8483661
3500,3927,13.19757433,55.72152487,service,,0.409255443,0.516994353,0.52219744,0.222177976,124,227,461.5658867,41.81085587,4.828313737,5.429345629,351,5.863631176,0,0,0,0,0,0,0,0.323778147,0.434473338,290.7048407,290.7048407,132.9938358,384.9135732,400.8392635,170.4079775,341.3719391,207.5762299
3501,3928,13.194485,55.71267809,path,,0.693886533,0.771349393,0.537875921,0.449136727,86,14,124.8618161,18.97987366,4.465908119,2.708050201,100,4.615120517,0,0,0,0,0,0,0,0.39450852,0.584995322,126.3439134,126.3439134,272.2642815,285.7143251,138.0399068,389.7937089,127.5830267,304.1349453
3502,3929,13.19148008,55.7205494,cycleway,,0.336996341,0.424312694,0.538250074,0.25155814,88,79,461.9671809,71.62446594,4.48863637,4.382026635,167,5.123963979,0,0,0,0,0,0,0,0.249143949,0.292955943,391.2938152,391.2938152,305.1376882,531.0400668,208.2728901,142.0217192,175.597424,219.6011148
3503,3930,13.18990345,55.70409061,residential,Klostergatan,0.78876929,0.801574595,0.923885182,0.924634218,384,1007,112.1107222,56.83749008,5.953243334,6.915723449,1391,7.238496841,1,0,0,0,4,0,0,0.947199218,0.93942932,103.2532011,103.2532011,30.25847567,32.5299121,57.18491587,284.1755118,161.5346623,53.6549079
3504,3931,13.1906951,55.70404646,residential,Klostergatan,0.668863025,0.655017912,0.750758264,0.78891845,229,604,135.8475059,56.83749008,5.438079309,6.405228458,833,6.726233402,0,0,0,0,0,1,0,0.923356421,0.912188299,153.2523614,153.2523614,50.25161343,74.50234829,104.9193864,286.9548939,112.6509375,6.279762877
3505,3932,13.22604511,55.69552884,cycleway,,0.444043035,0.622148296,0.479066581,0.32125039,12,19,203.9377802,17.47227097,2.564949357,2.995732274,31,3.465735903,0,0,0,0,0,0,0,0.417170193,0.498105817,87.10973566,87.10973566,543.1557628,463.8439094,898.5026553,371.8639219,348.8981683,157.7190638
3506,3933,13.22574658,55.69511255,cycleway,,0.487010919,0.616076736,0.614922855,0.306102654,14,108,315.2316242,39.88045502,2.708050201,4.691347882,122,4.812184355,0,0,0,0,0,0,0,0.302532399,0.38966745,131.4060957,131.4060957,501.0181418,431.0295114,902.0869955,327.429032,351.3836247,137.2356212
3507,3934,13.22547255,55.69469093,cycleway,,0.624345433,0.832368918,0.554426908,0.348294716,14,143,576.0716519,39.88045502,2.708050201,4.9698133,157,5.062595033,0,0,0,0,0,0,0,0.380737761,0.419757526,178.2580282,178.2580282,461.4849294,403.1720625,910.0387389,283.9438802,359.2436694,87.33288755
3508,3935,13.22517386,55.69427504,cycleway,,0.403387241,0.548603963,0.294740364,0.242743031,5,5,552.0297766,30.11422348,1.791759469,1.791759469,10,2.397895273,0,0,0,0,0,1,0,0.251358952,0.370516427,226.7945993,226.7945993,423.0511198,378.3806119,918.9974625,244.0656269,375.2319323,38.05778913
3509,3936,13.22477798,55.693924,cycleway,,0.44948858,0.627199359,0.355390817,0.254312931,5,2,393.7217047,30.11422348,1.791759469,1.098612289,7,2.079441542,0,0,0,0,0,2,0,0.267701212,0.349914234,252.0637808,252.0637808,384.2683161,352.4917109,921.3350702,217.8009133,361.9825673,7.907547648
3510,3937,13.22402047,55.69404283,cycleway,,0.253203896,0.258362987,0.126406931,0.146461907,4,0,314.580722,30.11422348,1.609437912,0,4,1.609437912,0,0,0,0,0,0,0,0.298175244,0.152209394,213.5269891,213.5269891,346.6710939,304.7515345,875.47037,254.2949604,325.837153,54.01171376
3511,3938,13.22332233,55.69425422,cycleway,,0.251709768,0.258635306,0.123443238,0.146940439,1,0,299.022852,34.38512421,0.693147181,0,1,0.693147181,0,0,0,0,0,0,0,0.297420232,0.151507372,189.750786,189.750786,321.2795773,262.2327577,826.4411214,299.9053486,302.8613545,103.691774
3512,3939,13.22262269,55.69445962,cycleway,,0.440150835,0.484876582,0.260500889,0.274291475,0,0,195.909752,34.48173141,0,0,0,0,0,0,0,0,0,0,0,0.234772956,0.351557698,176.5375903,176.5375903,301.5019199,222.5109738,777.8589783,346.2495416,286.2206633,153.2407543
3513,3940,13.22188253,55.69462381,cycleway,,0.439208105,0.484980106,0.261736471,0.273590312,3,3,380.2492835,33.54487228,1.386294361,1.386294361,6,1.945910149,0,0,0,0,0,0,0,0.234986397,0.35107737,171.5838988,171.5838988,283.7759587,183.4420297,730.4335289,392.0284161,272.314233,203.113893
3514,3941,13.22115706,55.69480747,cycleway,,0.48050759,0.477459073,0.409729164,0.344755437,15,11,357.3004491,33.54487228,2.772588722,2.48490665,26,3.295836866,0,0,0,0,0,0,0,0.280903274,0.463837445,183.0857449,183.0857449,276.4897032,152.965213,682.6193675,439.4647904,269.5384048,251.4816287
3515,3942,13.22040721,55.69495354,cycleway,,0.359518733,0.4727937,0.156710241,0.148375732,14,2,128.5666591,17.64526367,2.708050201,1.098612289,16,2.833213344,0,0,0,0,0,0,0,0.215839191,0.211353035,202.5454786,202.5454786,273.6884976,130.4116148,636.8871259,485.9347457,271.5348592,260.0027646
3516,3944,13.21899639,55.69534963,cycleway,,0.15638553,0.203282426,0.170734126,0.107056534,24,0,213.0215841,43.12766647,3.218875825,0,24,3.218875825,0,0,0,0,0,0,0,0.17422778,0.188635094,273.6658408,273.6658408,305.8751453,149.3386707,542.9227351,528.9173067,312.1499836,311.9224608
3517,3945,13.21824656,55.69549776,cycleway,,0.267489931,0.247137053,0.165676069,0.161148986,35,0,269.9629266,30.94146347,3.583518938,0,35,3.583518938,0,0,0,0,0,0,0,0.248312853,0.133474217,271.8928204,271.8928204,327.0110253,175.3746061,499.0170265,485.4541717,292.5320814,328.648105
3518,3946,13.21752594,55.6956877,cycleway,,0.299503122,0.404986054,0.350400917,0.206226782,45,1,229.3919823,30.94146347,3.828641396,0.693147181,46,3.850147602,0,0,0,0,0,0,0,0.2817555,0.2646686,269.2591865,269.2591865,357.9127206,213.3765205,453.8231086,440.727442,251.3317218,306.1530704
3519,3947,13.21681502,55.69588909,cycleway,,0.310989526,0.404600002,0.236109172,0.16417796,35,1,193.2192029,2.425584316,3.583518938,0.693147181,36,3.610917913,0,0,0,0,0,0,0,0.253890816,0.29333849,274.4335264,274.4335264,393.723997,256.2253633,409.0579377,396.5371512,212.9119928,291.9781892
